device_no,电池电压,表号,冻结流量,imei号,瞬时流量,压力,反向流量,信号值,启动次数,温度,累计流量,上传时间,日期计算,时间计算,时间是否有效,数据L/s,Unnamed: 17,图表功能区,（数据区域更改后自动计算，但确定最快分钟流量需手动更改）,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-94,1504,21.13,15.3402,2024-09-20 20:23:34,2024-09-20,20:23:34,有效,0.004830917874396052,,,,,,,,,,,
860329065551923,3.617,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-92,1503,21.13,15.3392,2024-09-20 20:20:07,2024-09-20,20:20:07,有效,0.0048309178743962755,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-93,1502,21.15,15.3382,2024-09-20 20:16:40,2024-09-20,20:16:40,有效,0.004807692307692295,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-92,1501,21.17,15.3372,2024-09-20 20:13:12,2024-09-20,20:13:12,有效,0.004878048780487803,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-95,1500,21.21,15.3362,2024-09-20 20:09:47,2024-09-20,20:09:47,有效,0.00495049504950496,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-93,1499,21.24,15.3352,2024-09-20 20:06:25,2024-09-20,20:06:25,有效,0.004739336492890972,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-91,1498,21.3,15.3342,2024-09-20 20:02:54,2024-09-20,20:02:54,有效,0.004878048780487803,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-95,1497,21.34,15.3332,2024-09-20 19:59:29,2024-09-20,19:59:29,有效,0.004999999999999858,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-95,1496,21.38,15.3322,2024-09-20 19:56:09,2024-09-20,19:56:09,有效,0.0049019607843138815,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-92,1495,21.4,15.3312,2024-09-20 19:52:45,2024-09-20,19:52:45,有效,0.004739336492890972,,,,,,,,,,,
860329065551923,3.616,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-96,1494,21.43,15.3302,2024-09-20 19:49:14,2024-09-20,19:49:14,有效,0.005102040816326566,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-95,1493,21.46,15.3292,2024-09-20 19:45:58,2024-09-20,19:45:58,有效,0.00495049504950496,,,,,,,,,,,
860329065551923,3.619,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-91,1492,21.54,15.3282,2024-09-20 19:42:36,2024-09-20,19:42:36,有效,0.005128205128205083,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-93,1491,21.61,15.3272,2024-09-20 19:39:21,2024-09-20,19:39:21,有效,0.004999999999999858,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-95,1490,21.69,15.3262,2024-09-20 19:36:01,2024-09-20,19:36:01,有效,0.004878048780487803,,,,,,,,,,,
860329065551923,3.628,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-92,1489,21.94,15.3252,2024-09-20 19:32:36,2024-09-20,19:32:36,无效时间,,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0,0.0,0.14,-94,1488,20.62,15.3246,2024-09-20 13:27:34,2024-09-20,13:27:34,无效时间,,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0038,0.0,0.14,-95,1487,20.89,15.323,2024-09-20 13:20:10,2024-09-20,13:20:10,有效,0.10000000000001634,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0038,0.0,0.14,-95,1487,20.89,15.322,2024-09-20 13:20:00,2024-09-20,13:20:00,有效,0.08333333333332031,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0031,0.0,0.14,-95,1487,20.87,15.3209,2024-09-20 13:19:48,2024-09-20,13:19:48,有效,,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0024,0.0,0.14,-95,1487,20.87,15.3207,2024-09-20 13:19:46,2024-09-20,13:19:46,无效时间,,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0017,0.0,0.14,-94,1486,20.23,15.3164,2024-09-20 12:29:44,2024-09-20,12:29:44,无效时间,,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0017,0.0,0.14,-94,1486,20.23,15.3164,2024-09-20 12:29:43,2024-09-20,12:29:43,无效时间,,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0085,0.0,0.14,-92,1485,20.5,15.3143,2024-09-20 12:23:17,2024-09-20,12:23:17,无效时间,,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0085,0.0,0.14,-92,1485,20.5,15.3143,2024-09-20 12:23:18,2024-09-20,12:23:18,无效时间,,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0,0.0,0.14,-93,1484,20.19,15.3042,2024-09-20 11:20:45,2024-09-20,11:20:45,无效时间,,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0,0.0,0.14,-93,1483,19.39,15.302,2024-09-20 10:57:42,2024-09-20,10:57:42,无效时间,,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0,0.0,0.14,-94,1482,20.4,15.3004,2024-09-20 10:46:10,2024-09-20,10:46:10,无效时间,,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.0,0.0,0.14,-83,1481,17.98,15.3002,2024-09-20 09:02:10,2024-09-20,09:02:10,有效,0.03333333333333345,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0032,0.0,0.14,-82,1480,18.14,15.297,2024-09-20 09:01:40,2024-09-20,09:01:40,有效,0.08333333333335362,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0032,0.0,0.14,-82,1480,18.14,15.2959,2024-09-20 09:01:28,2024-09-20,09:01:28,有效,0.08333333333332031,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0034,0.0,0.14,-82,1480,18.14,15.2948,2024-09-20 09:01:16,2024-09-20,09:01:16,无效时间,,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0034,0.0,0.14,-82,1480,18.14,15.2946,2024-09-20 09:01:14,2024-09-20,09:01:14,无效时间,,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0,0.0,0.14,-84,1479,18.22,15.2926,2024-09-20 08:54:28,2024-09-20,08:54:28,无效时间,,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.002,0.0,0.14,-83,1478,19.39,15.289,2024-09-20 08:27:29,2024-09-20,08:27:29,无效时间,,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.0077,0.0,0.14,-83,1478,19.39,15.288,2024-09-20 08:27:27,2024-09-20,08:27:27,有效,,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.0133,0.0,0.14,-83,1478,19.39,15.287,2024-09-20 08:27:25,2024-09-20,08:27:25,有效,0.25000000000016076,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.0184,0.0,0.14,-83,1478,19.39,15.2859,2024-09-20 08:27:21,2024-09-20,08:27:21,无效时间,,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.0184,0.0,0.14,-83,1478,19.39,15.2859,2024-09-20 08:27:20,2024-09-20,08:27:20,无效时间,,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.0,0.0,0.14,-81,1477,20.25,15.2745,2024-09-20 08:10:27,2024-09-20,08:10:27,无效时间,,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.002,0.0,0.14,-94,1476,22.3,15.2735,2024-09-20 07:36:09,2024-09-20,07:36:09,有效,0.09090909090908991,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0036,0.0,0.14,-94,1476,22.3,15.2724,2024-09-20 07:35:58,2024-09-20,07:35:58,无效时间,,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0036,0.0,0.14,-94,1476,22.3,15.2724,2024-09-20 07:35:59,2024-09-20,07:35:59,无效时间,,,,,,,,,,,,
860329065551923,3.617,70666000038000,0.0,860329065551923,0.0082,0.0,0.14,-94,1475,23.0,15.268,2024-09-20 06:42:22,2024-09-20,06:42:22,无效时间,,,,,,,,,,,,
860329065551923,3.617,70666000038000,0.0,860329065551923,0.0084,0.0,0.14,-94,1475,23.0,15.2693,2024-09-20 06:42:28,2024-09-20,06:42:28,有效,0.08333333333332031,,,,,,,,,,,
860329065551923,3.617,70666000038000,0.0,860329065551923,0.0075,0.0,0.14,-94,1475,23.0,15.2667,2024-09-20 06:42:16,2024-09-20,06:42:16,有效,0.11111111111109374,,,,,,,,,,,
860329065551923,3.617,70666000038000,0.0,860329065551923,0.006,0.0,0.14,-94,1475,23.0,15.2655,2024-09-20 06:42:07,2024-09-20,06:42:07,无效时间,,,,,,,,,,,,
860329065551923,3.617,70666000038000,0.0,860329065551923,0.0068,0.0,0.14,-94,1475,23.0,15.2657,2024-09-20 06:42:10,2024-09-20,06:42:10,无效时间,,,,,,,,,,,,
860329065551923,3.616,70666000038000,0.0,860329065551923,0.0,0.0,0.14,-95,1474,23.01,15.2615,2024-09-20 04:38:44,2024-09-20,04:38:44,无效时间,,,,,,,,,,,,
860329065551923,3.619,70666000038000,0.0,860329065551923,0.012,0.0,0.14,-93,1473,21.25,15.2604,2024-09-19 23:38:19,2024-09-19,23:38:19,有效,0.24999999999956124,,,,,,,,,,,
860329065551923,3.619,70666000038000,0.0,860329065551923,0.0144,0.0,0.14,-93,1473,21.25,15.2588,2024-09-19 23:38:15,2024-09-19,23:38:15,有效,0.20000000000022453,,,,,,,,,,,
860329065551923,3.619,70666000038000,0.0,860329065551923,0.0147,0.0,0.14,-93,1473,21.25,15.2572,2024-09-19 23:38:10,2024-09-19,23:38:10,无效时间,,,,,,,,,,,,
860329065551923,3.619,70666000038000,0.0,860329065551923,0.0147,0.0,0.14,-93,1473,21.25,15.2572,2024-09-19 23:38:11,2024-09-19,23:38:11,无效时间,,,,,,,,,,,,
860329065551923,3.616,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-90,1472,20.74,15.2482,2024-09-19 23:13:47,2024-09-19,23:13:47,有效,0.005263157894736905,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-88,1471,20.7,15.2472,2024-09-19 23:10:37,2024-09-19,23:10:37,有效,0.005154639175257606,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-89,1470,20.67,15.2462,2024-09-19 23:07:23,2024-09-19,23:07:23,有效,0.00529100529100527,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-88,1469,20.64,15.2452,2024-09-19 23:04:14,2024-09-19,23:04:14,有效,0.00529100529100527,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-88,1468,20.6,15.2442,2024-09-19 23:01:05,2024-09-19,23:01:05,有效,0.005181347150259116,,,,,,,,,,,
860329065551923,3.617,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-88,1467,20.55,15.2432,2024-09-19 22:57:52,2024-09-19,22:57:52,有效,0.005208333333333299,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-88,1466,20.51,15.2422,2024-09-19 22:54:40,2024-09-19,22:54:40,有效,0.00515463917525786,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-89,1465,20.32,15.2412,2024-09-19 22:51:26,2024-09-19,22:51:26,有效,0.005263157894736639,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-88,1464,20.38,15.2402,2024-09-19 22:48:16,2024-09-19,22:48:16,有效,0.00515463917525786,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-88,1463,20.83,15.2392,2024-09-19 22:45:02,2024-09-19,22:45:02,有效,0.041666666666660156,,,,,,,,,,,
860329065551923,3.604,70666000038000,0.0,860329065551923,0.018,0.0,0.14,-88,1462,20.81,15.2323,2024-09-19 22:44:38,2024-09-19,22:44:38,有效,0.25000000000016076,,,,,,,,,,,
860329065551923,3.604,70666000038000,0.0,860329065551923,0.0178,0.0,0.14,-88,1462,20.81,15.2303,2024-09-19 22:44:34,2024-09-19,22:44:34,有效,0.25000000000016076,,,,,,,,,,,
860329065551923,3.604,70666000038000,0.0,860329065551923,0.0179,0.0,0.14,-88,1462,20.81,15.2283,2024-09-19 22:44:30,2024-09-19,22:44:30,有效,0.25000000000016076,,,,,,,,,,,
860329065551923,3.604,70666000038000,0.0,860329065551923,0.0179,0.0,0.14,-88,1462,20.81,15.2263,2024-09-19 22:44:26,2024-09-19,22:44:26,有效,0.06666666666665624,,,,,,,,,,,
860329065551923,3.604,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-88,1462,20.81,15.2252,2024-09-19 22:44:11,2024-09-19,22:44:11,有效,0.005128205128205083,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-88,1461,20.63,15.2242,2024-09-19 22:40:56,2024-09-19,22:40:56,有效,0.005263157894736905,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-88,1460,20.92,15.2232,2024-09-19 22:37:46,2024-09-19,22:37:46,有效,0.005154639175257606,,,,,,,,,,,
860329065551923,3.621,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-89,1459,20.9,15.2222,2024-09-19 22:34:32,2024-09-19,22:34:32,有效,0.005464480874316945,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-92,1458,20.89,15.2212,2024-09-19 22:31:29,2024-09-19,22:31:29,有效,0.005235602094240984,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-93,1457,20.87,15.2202,2024-09-19 22:28:18,2024-09-19,22:28:18,有效,0.005235602094240721,,,,,,,,,,,
860329065551923,3.616,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-89,1456,20.85,15.2192,2024-09-19 22:25:07,2024-09-19,22:25:07,有效,0.00515463917525786,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-89,1455,20.84,15.2182,2024-09-19 22:21:53,2024-09-19,22:21:53,有效,0.0051813471502588585,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-94,1454,20.81,15.2172,2024-09-19 22:18:40,2024-09-19,22:18:40,有效,0.005263157894736905,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-89,1453,20.69,15.2162,2024-09-19 22:15:30,2024-09-19,22:15:30,有效,0.00515463917525786,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-89,1452,20.88,15.2152,2024-09-19 22:12:16,2024-09-19,22:12:16,有效,0.005555555555555575,,,,,,,,,,,
860329065551923,3.616,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-91,1451,20.92,15.2142,2024-09-19 22:09:16,2024-09-19,22:09:16,无效时间,,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0092,0.0,0.14,-90,1450,21.48,15.2131,2024-09-19 21:59:07,2024-09-19,21:59:07,有效,0.24999999999956124,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0154,0.0,0.14,-90,1450,21.48,15.212,2024-09-19 21:59:03,2024-09-19,21:59:03,无效时间,,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0154,0.0,0.14,-90,1450,21.48,15.212,2024-09-19 21:59:02,2024-09-19,21:59:02,无效时间,,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0,0.0,0.14,-90,1449,22.57,15.2026,2024-09-19 21:35:26,2024-09-19,21:35:26,无效时间,,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0,0.0,0.14,-94,1448,22.11,15.199,2024-09-19 20:15:48,2024-09-19,20:15:48,无效时间,,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0,0.0,0.14,-87,1446,22.6,15.1965,2024-09-19 19:04:47,2024-09-19,19:04:47,无效时间,,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0,0.0,0.14,-86,1445,22.48,15.1955,2024-09-19 18:42:32,2024-09-19,18:42:32,无效时间,,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0,0.0,0.14,-91,1444,22.07,15.1945,2024-09-19 14:32:41,2024-09-19,14:32:41,无效时间,,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0,0.0,0.14,-89,1443,20.1,15.1943,2024-09-19 13:06:18,2024-09-19,13:06:18,有效,0.007194244604316581,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-88,1442,20.55,15.1926,2024-09-19 13:03:59,2024-09-19,13:03:59,有效,0.006134969325153257,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-88,1441,19.0,15.1915,2024-09-19 13:01:16,2024-09-19,13:01:16,有效,0.017543859649123018,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-89,1440,20.77,15.1911,2024-09-19 13:00:19,2024-09-19,13:00:19,有效,0.009803921568627763,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-87,1439,20.67,15.1894,2024-09-19 12:58:37,2024-09-19,12:58:37,有效,0.006134969325153257,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.0001,0.0,0.14,-89,1438,20.81,15.1885,2024-09-19 12:55:54,2024-09-19,12:55:54,有效,0.0059171597633138045,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-94,1437,20.78,15.1874,2024-09-19 12:53:05,2024-09-19,12:53:05,有效,0.006060606060605819,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-88,1436,20.74,15.1864,2024-09-19 12:50:20,2024-09-19,12:50:20,有效,0.005952380952381041,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-88,1435,20.71,15.1854,2024-09-19 12:47:32,2024-09-19,12:47:32,有效,0.00606060606060617,,,,,,,,,,,
860329065551923,3.616,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-89,1434,20.69,15.1844,2024-09-19 12:44:47,2024-09-19,12:44:47,有效,0.006097560975609754,,,,,,,,,,,
860329065551923,3.616,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-89,1433,20.65,15.1834,2024-09-19 12:42:03,2024-09-19,12:42:03,有效,0.006172839506172972,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-90,1432,20.44,15.1824,2024-09-19 12:39:21,2024-09-19,12:39:21,有效,0.007142857142856842,,,,,,,,,,,
860329065551923,3.622,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-89,1431,20.36,15.1816,2024-09-19 12:37:01,2024-09-19,12:37:01,有效,0.00990099009900992,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-91,1430,20.95,15.1804,2024-09-19 12:35:20,2024-09-19,12:35:20,有效,0.013333333333332954,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-93,1429,20.95,15.1765,2024-09-19 12:34:05,2024-09-19,12:34:05,有效,0.00606060606060617,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-89,1428,20.93,15.1754,2024-09-19 12:31:20,2024-09-19,12:31:20,有效,0.006024096385542039,,,,,,,,,,,
860329065551923,3.616,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-90,1427,20.85,15.1744,2024-09-19 12:28:34,2024-09-19,12:28:34,有效,0.0059171597633138045,,,,,,,,,,,
860329065551923,3.623,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-94,1426,20.97,15.1734,2024-09-19 12:25:45,2024-09-19,12:25:45,有效,0.00606060606060617,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-93,1425,20.92,15.1724,2024-09-19 12:23:00,2024-09-19,12:23:00,有效,0.005780346820809199,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-88,1424,20.85,15.1714,2024-09-19 12:20:07,2024-09-19,12:20:07,无效时间,,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-88,1422,20.98,15.1694,2024-09-19 12:14:46,2024-09-19,12:14:46,有效,0.006024096385542039,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-88,1421,20.97,15.1684,2024-09-19 12:12:00,2024-09-19,12:12:00,有效,0.00598802395209579,,,,,,,,,,,
860329065551923,3.616,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-94,1420,20.94,15.1674,2024-09-19 12:09:13,2024-09-19,12:09:13,有效,0.0059171597633138045,,,,,,,,,,,
860329065551923,3.619,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-88,1419,21.19,15.1664,2024-09-19 12:06:24,2024-09-19,12:06:24,有效,0.005917159763313468,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0002,0.0,0.14,-92,1418,21.31,15.1654,2024-09-19 12:03:35,2024-09-19,12:03:35,无效时间,,,,,,,,,,,,
860329065551923,3.616,70666000038000,0.0,860329065551923,0.0,0.0,0.13,-87,1417,21.16,15.1643,2024-09-19 11:19:16,2024-09-19,11:19:16,有效,0.005376344086021497,,,,,,,,,,,
860329065551923,3.616,70666000038000,0.0,860329065551923,0.0,0.0,0.13,-88,1416,19.9,15.1642,2024-09-19 11:16:10,2024-09-19,11:16:10,有效,0.02173913043478299,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0082,0.0,0.13,-87,1415,22.29,15.1603,2024-09-19 11:15:24,2024-09-19,11:15:24,有效,0.25000000000016076,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0098,0.0,0.13,-87,1415,22.29,15.1592,2024-09-19 11:15:20,2024-09-19,11:15:20,有效,0.249999999999861,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0099,0.0,0.13,-87,1415,22.29,15.1581,2024-09-19 11:15:16,2024-09-19,11:15:16,有效,0.25000000000016076,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0099,0.0,0.13,-87,1415,22.29,15.157,2024-09-19 11:15:12,2024-09-19,11:15:12,有效,0.249999999999861,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0098,0.0,0.13,-87,1415,22.29,15.1559,2024-09-19 11:15:08,2024-09-19,11:15:08,有效,0.25000000000016076,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0098,0.0,0.13,-87,1415,22.29,15.1548,2024-09-19 11:15:04,2024-09-19,11:15:04,有效,0.249999999999861,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.01,0.0,0.13,-87,1415,22.29,15.1537,2024-09-19 11:15:00,2024-09-19,11:15:00,无效时间,,,,,,,,,,,,
860329065551923,3.619,70666000038000,0.0,860329065551923,0.0,0.0,0.13,-92,1414,19.99,15.1472,2024-09-19 08:15:30,2024-09-19,08:15:30,有效,0.007092198581560381,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0179,0.0,0.13,-88,1413,21.11,15.1439,2024-09-19 08:13:09,2024-09-19,08:13:09,无效时间,,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0145,0.0,0.13,-88,1413,21.11,15.1459,2024-09-19 08:13:13,2024-09-19,08:13:13,有效,0.1428571428571858,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0179,0.0,0.13,-88,1413,21.11,15.1429,2024-09-19 08:13:06,2024-09-19,08:13:06,无效时间,,,,,,,,,,,,
860329065551923,3.615,70666000038000,0.0,860329065551923,0.0178,0.0,0.13,-88,1413,21.11,15.1419,2024-09-19 08:13:05,2024-09-19,08:13:05,有效,0.0033898305084745788,,,,,,,,,,,
860329065551923,3.616,70666000038000,0.0,860329065551923,0.0,0.0,0.13,-90,1412,21.33,15.1341,2024-09-19 08:08:10,2024-09-19,08:08:10,无效时间,,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.015,0.0,0.13,-86,1411,21.44,15.1326,2024-09-19 07:54:29,2024-09-19,07:54:29,有效,0.25000000000016076,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.0177,0.0,0.13,-86,1411,21.44,15.1307,2024-09-19 07:54:25,2024-09-19,07:54:25,无效时间,,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.0177,0.0,0.13,-86,1411,21.44,15.1317,2024-09-19 07:54:26,2024-09-19,07:54:26,无效时间,,,,,,,,,,,,
860329065551923,3.622,70666000038000,0.0,860329065551923,0.0,0.0,0.13,-87,1410,21.62,15.1209,2024-09-19 07:43:56,2024-09-19,07:43:56,无效时间,,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0127,0.0,0.13,-94,1409,21.04,15.1172,2024-09-19 07:01:50,2024-09-19,07:01:50,无效时间,,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0097,0.0,0.13,-94,1409,21.04,15.1183,2024-09-19 07:01:54,2024-09-19,07:01:54,无效时间,,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0069,0.0,0.13,-94,1409,21.04,15.1194,2024-09-19 07:01:58,2024-09-19,07:01:58,有效,0.0714285714285929,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0088,0.0,0.13,-94,1409,21.04,15.1158,2024-09-19 07:01:44,2024-09-19,07:01:44,有效,0.249999999999861,,,,,,,,,,,
860329065551923,3.614,70666000038000,0.0,860329065551923,0.0081,0.0,0.13,-94,1409,21.73,15.1149,2024-09-19 07:01:40,2024-09-19,07:01:40,无效时间,,,,,,,,,,,,
860329065551923,3.616,70666000038000,0.0,860329065551923,0.0,0.0,0.13,-86,1408,21.96,15.1093,2024-09-19 06:55:36,2024-09-19,06:55:36,无效时间,,,,,,,,,,,,
